,max_msd,mean_msd,positive_ratio,negative_ratio,positive_combo,negative_combo
0,0.14142135623730953,0.011592364492895265,0.24564796905222436,0.42940038684719534,0,2
1,0.23570226039551584,0.027926244091617213,0.17180616740088106,0.19823788546255505,0,0
2,0.1296362432175337,0.009692589871186577,0.3905645784996133,0.3990719257540603,3,3
3,0.12378936544028057,0.012998045244296956,0.33466533466533466,0.46553446553446554,2,5
4,0.18856180831641264,0.01865519064906887,0.19238095238095237,0.23904761904761904,0,0
5,0.2639865316429777,0.02030897550117069,0.1586452762923351,0.1889483065953654,0,0
6,0.13838579682312477,0.014508740653895496,0.18546845124282982,0.2695984703632887,0,1
7,0.14142135623730945,0.011440287081192687,0.06356968215158924,0.10513447432762836,0,0
8,0.23570226039551587,0.016807237960677172,0.1661392405063291,0.3686708860759494,0,2
9,0.05739503094046647,0.010916541221820909,0.208,0.328,0,0
10,0.18659762281311668,0.019905639539578412,0.23001095290251916,0.17853231106243153,0,0
11,0.36141013260645766,0.02391112073373643,0.19112207151664612,0.26140567200986436,0,0
12,0.08838834764831845,0.0031217639774618025,0.033229491173416406,0.03842159916926272,0,0
13,0.4124789556921527,0.021131369799816675,0.08583690987124463,0.06866952789699571,0,0
14,0.1441409977034116,0.013332308029785358,0.13520408163265307,0.6607142857142857,0,12
15,0.23570226039551584,0.014622295754322502,0.17121588089330025,0.19106699751861042,0,0
16,0.12065710948818066,0.014549554949041308,0.11392405063291139,0.3037974683544304,0,0
17,0.06734350297014736,0.007413646900906232,0.20525291828793774,0.6303501945525292,0,26
18,0.2357022603955158,0.01430290330938596,0.18011409942950285,0.2404237978810106,0,1
19,0.2357022603955158,0.014610228114764038,0.1168,0.1552,0,0
20,0.11785113019775786,0.013553860697658399,0.13076923076923078,0.25769230769230766,0,0
21,0.23570226039551584,0.029070478028603092,0.125,0.075,0,0
22,0.08838834764831845,0.01216400155298938,0.2877604166666667,0.4817708333333333,1,9
23,0.12510350744069687,0.016807071935194724,0.14285714285714285,0.30654761904761907,0,0
24,0.018202616150333473,0.005055608744894852,0.19696969696969696,0.7424242424242424,0,3
25,0.12723645205826484,0.009995862446225792,0.3944672131147541,0.2827868852459016,4,1
26,0.0779630553615937,0.00720874141721023,0.10683760683760683,0.06837606837606838,0,0
27,0.13218310576008488,0.006015421922717147,0.388086642599278,0.48104693140794225,3,11
28,0.09820927516479823,0.016459008850017314,0.15217391304347827,0.22826086956521738,0,0
29,0.09428090415820634,0.00812555137521169,0.3059360730593607,0.5780821917808219,0,20
30,0.14142135623730953,0.008011017283927264,0.13564078578110383,0.1403180542563143,0,0
31,0.17677669529663687,0.012684297223800862,0.27681307456588355,0.2604698672114402,2,1
32,0.3535533905932738,0.013026915546094777,0.3552168815943728,0.4654161781946073,3,7
33,0.036115800113398475,0.005841959300875456,0.054878048780487805,0.9146341463414634,0,6
34,0.07459588021308632,0.01075519851301299,0.13973799126637554,0.11353711790393013,0,0
35,0.05086366637935467,0.005676929054547705,0.31607629427792916,0.5640326975476839,1,6
36,0.11785113019775788,0.01963648479396296,0.2052980132450331,0.24503311258278146,0,0
37,0.21394512866669893,0.019560219999716286,0.1471861471861472,0.36363636363636365,0,1
38,0.08196010418298617,0.006901424326827049,0.33406113537117904,0.4432314410480349,0,1
39,0.8249579113843054,0.03603358435274684,0.21805792163543442,0.23168654173764908,0,0
40,0.1767766952966369,0.012787404443767105,0.31002331002331,0.1561771561771562,0,0
41,0.15213509534619657,0.01277342860250264,0.28618968386023297,0.3793677204658902,1,1
42,0.11785113019775786,0.015387775654290812,0.21532846715328466,0.3905109489051095,0,2
43,0.31426968052735443,0.0180232123655972,0.18104405775638652,0.3609774157719363,0,6
44,0.08838834764831845,0.0062050629403156594,0.07065217391304347,0.05434782608695652,0,0
45,0.26398653164297775,0.02456945219674812,0.15432098765432098,0.20987654320987653,0,0
46,0.18940360210353946,0.023998235535971944,0.11956521739130435,0.1358695652173913,0,0
47,0.17713381993359975,0.018100477407976556,0.24733096085409254,0.4288256227758007,0,2
48,0.1767766952966368,0.015721963482764917,0.2188365650969529,0.2853185595567867,0,1
49,0.23570226039551584,0.028463167738473585,0.3459715639810427,0.12322274881516587,0,0
50,0.058925565098878946,0.0011447354768346714,0.03594771241830065,0.046840958605664486,0,0
51,0.08838834764831845,0.011291233070645607,0.39464882943143814,0.38461538461538464,2,1
52,0.08755356880941764,0.009846640045841114,0.160741885625966,0.6491499227202473,0,23
53,0.17677669529663687,0.015290452931850324,0.2138728323699422,0.3265895953757225,0,2
54,0.29855619650098675,0.021741918903426482,0.1676190476190476,0.20761904761904762,0,0
55,0.08838834764831845,0.009369120371071533,0.3107344632768362,0.3992467043314501,1,4
56,0.1473139127471974,0.013089241126196199,0.17722602739726026,0.574486301369863,0,26
57,0.2478240909301424,0.023706435372750474,0.2480127186009539,0.1971383147853736,0,1
58,0.08273295285554676,0.014908354320230511,0.4778761061946903,0.3185840707964602,0,0
59,0.18856180831641267,0.015672280866628183,0.22937062937062938,0.23076923076923078,0,0
60,0.23570226039551587,0.014878634482008369,0.31932773109243695,0.11644657863145258,0,0
61,0.07745557432386735,0.006424514389978229,0.2385542168674699,0.5975903614457831,0,26
62,0.2862098876231263,0.024417702928421364,0.19039451114922812,0.21269296740994853,0,0
63,0.14142135623730953,0.010767929966721816,0.05517241379310345,0.1310344827586207,0,0
64,0.09259731658395265,0.01023971513074155,0.39891304347826084,0.3184782608695652,6,2
65,0.1767766952966369,0.019690835296611257,0.11931818181818182,0.07386363636363637,0,0
66,0.07071067811865467,0.00910309309661106,0.1646090534979424,0.4609053497942387,0,4
67,0.30097365558196637,0.02165364645095785,0.12954876273653565,0.2081513828238719,0,0
68,0.1532064692570853,0.0201517410033922,0.13725490196078433,0.12745098039215685,0,0
69,0.1767766952966369,0.02794361911143418,0.1417910447761194,0.2537313432835821,0,0
70,0.1767766952966369,0.023302956823722305,0.16666666666666666,0.2777777777777778,0,0
71,0.2160604053625562,0.017923770406869655,0.3117309269893355,0.2428219852337982,3,0
72,0.17677669529663692,0.014412030064658165,0.27692307692307694,0.22564102564102564,0,0
73,0.1178511301977579,0.022116115926081262,0.16990291262135923,0.33980582524271846,0,1
74,0.10101525445522103,0.0100195614177952,0.15450643776824036,0.2374821173104435,0,0
75,0.23570226039551584,0.01556013264609894,0.127134724857685,0.11195445920303605,0,0
76,0.022897897309928767,0.010891623849012055,0.125,0.375,0,0
77,0.1767766952966369,0.015079980518008698,0.35347432024169184,0.31419939577039274,0,0
78,0.14142135623730953,0.011278599366061317,0.430327868852459,0.2718579234972678,9,1
79,0.23570226039551587,0.0271560947658674,0.24378109452736318,0.44776119402985076,0,3
80,0.23570226039551584,0.01114047503306882,0.4778625954198473,0.2198473282442748,18,1
81,0.7144724768239074,0.015815476176882108,0.15879828326180256,0.5643776824034334,0,12
82,0.07281516258647185,0.006021054658663746,0.138328530259366,0.22478386167146974,0,0
83,0.25590531128655997,0.015834789803708994,0.14391143911439114,0.1559040590405904,0,0
84,0.1237436867076458,0.011262163313809801,0.3324607329842932,0.2356020942408377,2,0
85,0.23570226039551584,0.014442172944332457,0.19926873857404023,0.1736745886654479,0,0
86,0.03778671489540741,0.0062703741556798245,0.2348314606741573,0.7617977528089888,0,40
87,0.12295291072579935,0.008247649143116436,0.33478735005452565,0.4798255179934569,1,10
