,max_msd,mean_msd,positive_ratio,negative_ratio,positive_combo,negative_combo
0,0.09428090415820632,0.004219924062295193,0.1476510067114094,0.026845637583892617,0,0
1,0.08838834764831845,0.012022184927575418,0.1558073654390935,0.19263456090651557,0,0
2,0.2357022603955158,0.038586023065784,0.18807339449541285,0.1651376146788991,0,0
3,0.10101525445522103,0.010866370113049868,0.24121405750798722,0.051118210862619806,0,0
4,0.2609560740093211,0.01582085354914278,0.21441124780316345,0.0421792618629174,0,0
5,0.1767766952966369,0.014657954617661962,0.046875,0.09375,0,0
6,0.1767766952966369,0.018338187591162715,0.3434343434343434,0.16161616161616163,0,0
7,0.1704632418931856,0.014258969555547202,0.35655737704918034,0.48155737704918034,1,3
8,0.01767766952966369,0.00011049693253213118,0.007920792079207921,0.0,0,0
9,0.17677669529663684,0.014710117777055123,0.13789473684210526,0.36,0,4
10,0.17088413878674893,0.015294475613160888,0.15615906886517944,0.3472356935014549,0,1
11,0.09095032873957405,0.007646330860577916,0.303886925795053,0.44405182567726736,0,5
12,0.11785113019775792,0.0012762624478712082,0.0032520325203252032,0.014634146341463415,0,0
13,0.0,0.0,0.0,0.0,0,0
14,0.11785113019775786,0.01213770543839233,0.15717092337917485,0.3693516699410609,0,2
15,0.15152288168283157,0.009900631184033714,0.1802945657694261,0.3844591163026917,0,4
16,0.024466086256908524,0.005722791195223424,0.1109979633401222,0.8869653767820774,0,56
17,0.10101525445522103,0.0076211045333457635,0.07840236686390532,0.23816568047337278,0,0
18,0.1767766952966369,0.010383489002423101,0.19886363636363635,0.2857142857142857,0,1
19,0.18149074050454717,0.011802516220748065,0.2732012513034411,0.20229405630865485,1,0
20,0.23570226039551587,0.011480988300828558,0.10051282051282051,0.2,0,0
21,0.09642365197998376,0.010424074312875157,0.25181818181818183,0.2818181818181818,2,2
22,0.29462782549439487,0.01321038711986005,0.18910741301059,0.2723146747352496,0,0
23,0.29462782549439476,0.022243464496240827,0.08185840707964602,0.09292035398230089,0,0
24,0.08872961539985628,0.008097337290478322,0.11272727272727273,0.08363636363636363,0,0
25,0.23570226039551587,0.019098150372327177,0.3499638467100506,0.14461315979754158,4,0
26,0.21213203435596426,0.028749519491210938,0.20105820105820105,0.082010582010582,0,0
27,0.23570226039551578,0.015702890964402246,0.11934673366834171,0.2851758793969849,0,4
28,0.17677669529663687,0.008223183160315903,0.10048426150121065,0.15980629539951574,0,0
29,0.19091883092036782,0.010809426724381592,0.1543450064850843,0.13229571984435798,0,0
30,0.14142135623730953,0.018536154955871565,0.1791907514450867,0.3583815028901734,0,1
31,0.2828427124746189,0.01727503382857279,0.08496732026143791,0.10239651416122005,0,0
32,0.15026019100214139,0.008212464512717012,0.20567375886524822,0.24680851063829787,0,1
33,0.26650426033356617,0.014198673875964662,0.24237685691946834,0.1860828772478499,0,0
34,0.12047004420215246,0.008654989772036938,0.2929759704251386,0.39648798521256934,0,3
35,0.08838834764831845,0.0077027212611270835,0.03225806451612903,0.06451612903225806,0,0
36,0.10101525445522107,0.006063585957245151,0.19148936170212766,0.0668693009118541,0,0
37,0.08838834764831845,0.007841148488858883,0.42630744849445323,0.3185419968304279,8,2
