,max_msd,mean_msd,positive_ratio,negative_ratio,positive_combo,negative_combo
0,0.1663780661615406,0.008768276019883562,0.16547788873038516,0.16690442225392296,0,0
1,0.3535533905932738,0.034690530808681494,0.11989100817438691,0.22615803814713897,0,0
2,0.16351844314938913,0.028847194398946785,0.2190082644628099,0.3925619834710744,0,1
3,0.35355339059327373,0.016527164818861774,0.2559241706161137,0.26201760324983076,1,3
4,0.14142135623730953,0.010017837421322036,0.3046875,0.421875,0,3
5,0.14142135623730953,0.013275070067044432,0.12603648424543948,0.1691542288557214,0,0
6,0.24552318791199573,0.021852053296282536,0.17606837606837608,0.41367521367521365,0,3
7,0.23570226039551584,0.02030395413579084,0.13725490196078433,0.13071895424836602,0,0
8,0.45456864504849487,0.01745832740274278,0.2516799022602321,0.2687843616371411,0,1
9,0.23570226039551584,0.022441626302742965,0.08928571428571429,0.19642857142857142,0,0
10,0.11638714100275468,0.017084324195337026,0.20930232558139536,0.24916943521594684,0,1
11,0.02974338047848177,0.005157639426757452,0.629757785467128,0.2041522491349481,10,0
12,0.15909902576697318,0.029155949823369484,0.5151515151515151,0.42424242424242425,0,0
13,0.11785113019775792,0.009276568655230638,0.23168654173764908,0.23509369676320271,0,2
14,0.1767766952966369,0.021577415209372845,0.5114754098360655,0.22950819672131148,4,2
15,0.1767766952966369,0.014035557911403027,0.2664526484751204,0.10112359550561797,0,0
16,0.35355339059327384,0.01794558614399046,0.20985691573926868,0.10333863275039745,0,0
17,0.2975741037493387,0.022887981672811024,0.24961119751166408,0.3833592534992224,1,8
18,0.19304305832353555,0.012983755287671896,0.23523523523523523,0.6746746746746747,0,31
19,0.07856742013183861,0.0036801148506050885,0.4551083591331269,0.09184726522187822,7,0
20,0.35355339059327373,0.021532590025498507,0.24950884086444008,0.47544204322200395,0,7
21,0.2357022603955158,0.012708654490680805,0.2940251572327044,0.37264150943396224,0,2
22,0.06493837786407065,0.013896162150538991,0.16129032258064516,0.12903225806451613,0,0
23,0.23570226039551587,0.014590047969437471,0.2091324200913242,0.18356164383561643,1,0
24,0.3535533905932738,0.01644686084781992,0.14461538461538462,0.1476923076923077,0,0
25,0.09858700314620132,0.010673368825867863,0.628,0.15066666666666667,21,0
26,0.17224395951979998,0.016010992572868348,0.12435233160621761,0.18652849740932642,0,0
27,0.17677669529663695,0.013701306181562128,0.3249097472924188,0.35379061371841153,0,2
28,0.1767766952966369,0.007537136265428186,0.17060810810810811,0.5557432432432432,0,17
29,0.058925565098878925,0.01344057493706532,0.08695652173913043,0.15942028985507245,0,0
30,0.23570226039551584,0.019282673640687382,0.1875,0.18489583333333334,0,0
31,0.14142135623730953,0.008758981590903934,0.2822085889570552,0.5521472392638037,0,3
32,0.35355339059327373,0.032383069469189736,0.23118279569892472,0.13172043010752688,0,0
33,0.29462782549439487,0.044914856798793465,0.16342412451361868,0.20622568093385213,0,0
34,0.246549921243264,0.010640981966546496,0.22988505747126436,0.5804597701149425,0,24
35,0.35355339059327384,0.023930703181427128,0.26339969372128635,0.4655436447166922,3,14
36,0.06932419423397522,0.010856976105611798,0.27547169811320754,0.35094339622641507,0,0
37,0.1767766952966369,0.011113874341430208,0.093935790725327,0.11533888228299644,0,0
38,0.14142135623730953,0.011922776861663095,0.08786610878661087,0.04184100418410042,0,0
39,0.2749859704614351,0.014018372207009485,0.21895124195032198,0.40570377184912604,0,2
40,0.08795718497686321,0.00731302918763263,0.24320827943078913,0.5045278137128072,0,11
41,0.1631784879661263,0.018368057248581305,0.13930348258706468,0.09950248756218906,0,0
42,0.07071067811865477,0.014751230942218994,0.19444444444444445,0.1111111111111111,0,0
43,0.35355339059327373,0.010950056580509451,0.19546027742749053,0.33921815889029006,0,3
44,0.20623947784607635,0.021879790180839936,0.24714828897338403,0.2623574144486692,0,1
45,0.2946278254943948,0.030503486585131523,0.15495867768595042,0.24793388429752067,0,0
46,0.11785113019775785,0.010515101044131985,0.18906810035842295,0.4731182795698925,0,13
47,0.13258252147247765,0.013652192683229022,0.20658682634730538,0.27245508982035926,0,0
48,0.14142135623730953,0.02086797763599804,0.453551912568306,0.04371584699453552,2,0
49,0.10101525445522104,0.01218992208504622,0.18711656441717792,0.4110429447852761,0,1
50,0.23570226039551584,0.009373937809670699,0.3690753690753691,0.38694638694638694,2,3
51,0.05526513461474752,0.0061577266518257285,0.17889908256880735,0.6811926605504587,0,12
52,0.07750978178391,0.00601196902550438,0.11764705882352941,0.12745098039215685,0,0
53,0.07856742013183861,0.011369222974025435,0.17484662576687116,0.08895705521472393,0,0
54,0.20529154484231182,0.015812273329009925,0.13097199341021418,0.5436573311367381,0,25
55,0.17677669529663695,0.017635453377418585,0.1607843137254902,0.3568627450980392,0,2
56,0.2324645919834895,0.014084756601492684,0.4558139534883721,0.18604651162790697,1,0
57,0.11785113019775792,0.004291618364123473,0.10606060606060606,0.1936026936026936,0,1
58,0.1767766952966369,0.021733951323631557,0.1542649727767695,0.32123411978221417,0,1
59,0.16002942942642914,0.01322225849290025,0.43073811931243683,0.20930232558139536,10,0
60,0.22498852128662872,0.01563991602833338,0.31659973226238286,0.5589022757697456,4,27
61,0.2199887763691481,0.021783736077266476,0.12195121951219512,0.3426829268292683,1,3
62,0.23570226039551578,0.016828406201781502,0.2788649706457926,0.39090019569471623,1,9
63,0.1767766952966369,0.023380076518635627,0.16666666666666666,0.2753623188405797,0,0
64,0.23570226039551587,0.009662625372255651,0.2157676348547718,0.12863070539419086,1,0
65,0.11785113019775786,0.009920593928004854,0.11379928315412187,0.7258064516129032,0,23
66,0.10235741517875196,0.02600959377729876,0.23076923076923078,0.3076923076923077,0,0
67,0.25178271624552745,0.015669501194878106,0.2591508052708638,0.4612005856515373,1,5
68,0.08838834764831845,0.010666786129099388,0.13855421686746988,0.39156626506024095,0,2
69,0.1767766952966369,0.010883458102425516,0.3543247344461305,0.287556904400607,5,1
70,0.11843025123067072,0.01864431912048712,0.22105263157894736,0.30526315789473685,0,0
71,0.3535533905932738,0.018668142118936606,0.06896551724137931,0.24329501915708812,0,0
72,0.12147731881922733,0.013241560845241713,0.20032706459525756,0.5772690106295993,0,28
73,0.16759349034616225,0.01081671464435105,0.10236220472440945,0.2094488188976378,0,0
74,0.1767766952966369,0.027110561469554116,0.022727272727272728,0.13636363636363635,0,0
75,0.23570226039551584,0.010082983068049667,0.42628571428571427,0.4502857142857143,4,12
76,0.18180620060053107,0.013893381265730535,0.12142857142857143,0.27346938775510204,0,2
77,0.01749559852321138,0.005978011832288049,0.43478260869565216,0.21739130434782608,0,0
78,0.3535533905932738,0.021710365723747935,0.1891304347826087,0.20217391304347826,0,0
79,0.31819805153394637,0.013732289221227215,0.36901653611836377,0.2463011314186249,3,1
80,0.1988737822087165,0.014954390453353745,0.22879177377892032,0.21465295629820053,1,0
81,0.1767766952966369,0.01168076598309636,0.3526570048309179,0.3969404186795491,4,7
82,0.10101525445522103,0.007911989797313118,0.2805164319248826,0.41901408450704225,0,6
83,0.19140360861905362,0.01880255698474309,0.19767441860465115,0.2534883720930233,0,0
84,0.20454506556375293,0.016459329564758853,0.1327543424317618,0.21464019851116625,0,0
85,0.7071067811865476,0.03966519560172586,0.15,0.19318181818181818,0,0
86,0.37880720420707903,0.03194494156701702,0.28554070473876064,0.2515188335358445,0,0
87,0.15749196490064002,0.015017369749698627,0.13517441860465115,0.17151162790697674,0,0
88,0.3535533905932738,0.020750368336167262,0.2625739644970414,0.33136094674556216,3,7
89,0.07071067811865477,0.00778875965192449,0.19047619047619047,0.3008658008658009,0,1
90,0.0642824346533225,0.007091575560133696,0.08328479906814211,0.23238206173558532,0,0
91,0.35355339059327373,0.010575077686029655,0.20626003210272872,0.31540930979133225,0,6
92,0.18963318222730144,0.014012402057776575,0.09833333333333333,0.22833333333333333,0,1
93,0.042873546809554686,0.009918138813231642,0.14,0.48,0,0
94,0.2070812716332032,0.024425976567559855,0.12722298221614228,0.280437756497948,0,0
95,0.13114445708613592,0.006339081487145873,0.17618586640851888,0.23523717328170377,1,1
96,0.17677669529663687,0.020684870975039495,0.16602316602316602,0.44015444015444016,0,1
97,0.1178511301977579,0.007543124813617405,0.16286644951140064,0.15309446254071662,0,0
98,0.17677669529663687,0.011403640083944209,0.22580645161290322,0.2956989247311828,0,2
99,0.2543103335846355,0.023764482685662405,0.1111111111111111,0.18518518518518517,0,0
100,0.07884100311265484,0.012902413323364885,0.9431818181818182,0.027777777777777776,17,0
101,0.2631713208175495,0.028465164219485306,0.24222222222222223,0.22333333333333333,0,0
102,0.2357022603955158,0.024899819923085497,0.27756653992395436,0.06463878326996197,0,0
103,0.07335631573533907,0.010385135355043632,0.2084942084942085,0.667953667953668,0,8
104,0.06946074188928457,0.0058846833292964034,0.17696969696969697,0.24,1,1
105,0.1631784879661263,0.01410669990955209,0.15111940298507462,0.3843283582089552,0,1
106,0.1767766952966369,0.005235565520625644,0.0620384047267356,0.14771048744460857,1,0
107,0.1767766952966369,0.016592976445736214,0.3523076923076923,0.06,4,0
108,0.08404847943064964,0.008208643597585696,0.28779979144942647,0.5411887382690302,0,17
109,0.23570226039551584,0.011347643618467922,0.24779627815866798,0.29187071498530853,0,3
110,0.07443229275647863,0.009274892637795473,0.31030444964871196,0.38524590163934425,2,3
111,0.1767766952966369,0.015200439737992094,0.387434554973822,0.2670157068062827,1,0
112,0.3731952456262334,0.027790382541074708,0.4146341463414634,0.3053297199638663,8,3
113,0.3535533905932738,0.048605624152674304,0.14583333333333334,0.2552083333333333,0,0
114,0.07856742013183862,0.008289997630613432,0.20408163265306123,0.24149659863945577,0,0
115,0.17677669529663692,0.010715699760626645,0.132013201320132,0.23844884488448845,0,1
116,0.20623947784607635,0.027408412689142427,0.4608695652173913,0.08695652173913043,1,0
117,0.14142135623730953,0.031663089804732314,0.2261904761904762,0.25,0,0
118,0.35355339059327356,0.024373763961879815,0.1028225806451613,0.125,0,0
119,0.7071067811865476,0.05496954207034274,0.08695652173913043,0.3695652173913043,0,0
120,0.23570226039551584,0.029070478028603092,0.125,0.075,0,0
121,0.2969848480983499,0.016008706747472796,0.07932011331444759,0.16147308781869688,0,0
122,0.3797425306372199,0.016622539638458667,0.1763157894736842,0.45394736842105265,0,19
123,0.08769257033837344,0.00917369805257515,0.36191478169384533,0.5234087322461862,3,21
124,0.0749874634052105,0.007352330342072238,0.5471836137527433,0.37966349670812,24,4
125,0.1666751698511148,0.010602570202961282,0.2895670688431512,0.34918381831085876,0,5
126,0.06963930420776603,0.012568517118842663,0.2605932203389831,0.5211864406779662,0,3
127,0.11785113019775788,0.01462353155484811,0.045454545454545456,0.10227272727272728,0,0
128,0.27779194975185795,0.0288072447423835,0.17901234567901234,0.17592592592592593,0,0
129,0.18399207061486694,0.01585083204276798,0.10774410774410774,0.16498316498316498,0,0
130,0.3215907355850939,0.019140115232007714,0.2528666264333132,0.3530476765238383,0,4
131,0.07856742013183862,0.007584111547874879,0.3559322033898305,0.4135593220338983,2,3
132,0.35355339059327373,0.01493372180701551,0.20452640402347025,0.23218776194467727,0,0
133,0.09641822455389013,0.01471354751008762,0.14362272240085744,0.3354769560557342,1,7
134,0.08347788389007849,0.011810484481426296,0.1016949152542373,0.1440677966101695,0,0
135,0.15888078293327362,0.011711085155730924,0.31529850746268656,0.23880597014925373,1,0
136,0.23570226039551587,0.016470990633565077,0.20819112627986347,0.12286689419795221,0,0
137,0.17677669529663695,0.011666294964386982,0.2032967032967033,0.29120879120879123,0,3
138,0.14142135623730948,0.020649330784501797,0.054474708171206226,0.20622568093385213,0,0
139,0.1767766952966369,0.006894444293503136,0.7024623803009576,0.20383036935704515,51,0
140,0.7136743364297662,0.03376229074861656,0.26666666666666666,0.17777777777777778,0,0
141,0.24748737341529173,0.013133104048386792,0.15561097256857856,0.5037406483790524,0,24
142,0.1953847684857566,0.013561137745364457,0.2966101694915254,0.3601694915254237,1,1
143,0.05525972896054085,0.008837866939054782,0.11052631578947368,0.8394736842105263,0,21
144,0.1355287997274216,0.010999294699202548,0.163302752293578,0.12293577981651377,0,0
145,0.1767766952966369,0.015417241299949612,0.13618677042801555,0.36964980544747084,0,0
146,0.18690869291544868,0.016995825554392323,0.2103386809269162,0.4563279857397504,0,7
147,0.24595018476053834,0.01785151865141306,0.615,0.33,27,0
148,0.23570226039551584,0.02468145911384214,0.18821603927986907,0.1342062193126023,0,0
